Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/23/2020,AQS,261619991,1,0.019,ppm,18,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
1/23/2020,AQS,261630001,2,0.019,ppm,18,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
1/23/2020,AQS,261659991,1,0.028,ppm,26,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
1/24/2020,AQS,260650018,1,0.016,ppm,15,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
1/24/2020,AQS,260810020,1,0.02,ppm,19,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
1/24/2020,AQS,261130001,1,0.031,ppm,29,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
1/24/2020,AQS,261579991,1,0.028,ppm,26,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
1/24/2020,AQS,261619991,1,0.017,ppm,16,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
1/24/2020,AQS,261630001,2,0.024,ppm,22,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
1/24/2020,AQS,261659991,1,0.03,ppm,28,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
1/25/2020,AQS,260650018,1,0.024,ppm,22,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
1/25/2020,AQS,260810020,1,0.023,ppm,21,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
1/25/2020,AQS,261130001,1,0.019,ppm,18,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
1/25/2020,AQS,261579991,1,0.019,ppm,18,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
1/25/2020,AQS,261619991,1,0.021,ppm,19,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
1/25/2020,AQS,261630001,2,0.014,ppm,13,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
1/25/2020,AQS,261659991,1,0.021,ppm,19,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
1/26/2020,AQS,260650018,1,0.03,ppm,28,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
1/26/2020,AQS,260810020,1,0.03,ppm,28,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
1/26/2020,AQS,261130001,1,0.032,ppm,30,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
1/26/2020,AQS,261579991,1,0.032,ppm,30,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
1/26/2020,AQS,261619991,1,0.029,ppm,27,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
1/26/2020,AQS,261630001,2,0.024,ppm,22,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
1/26/2020,AQS,261659991,1,0.035,ppm,32,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
1/27/2020,AQS,260650018,1,0.029,ppm,27,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
1/27/2020,AQS,260810020,1,0.034,ppm,31,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
1/27/2020,AQS,261130001,1,0.034,ppm,31,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
1/27/2020,AQS,261579991,1,0.033,ppm,31,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
1/27/2020,AQS,261619991,1,0.032,ppm,30,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
1/27/2020,AQS,261630001,2,0.023,ppm,21,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
1/27/2020,AQS,261659991,1,0.036,ppm,33,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
1/28/2020,AQS,260650018,1,0.029,ppm,27,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
1/28/2020,AQS,260810020,1,0.03,ppm,28,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
1/28/2020,AQS,261130001,1,0.033,ppm,31,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
1/28/2020,AQS,261579991,1,0.035,ppm,32,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
1/28/2020,AQS,261619991,1,0.032,ppm,30,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
1/28/2020,AQS,261630001,2,0.023,ppm,21,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
1/28/2020,AQS,261659991,1,0.034,ppm,31,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
1/29/2020,AQS,260650018,1,0.029,ppm,27,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
1/29/2020,AQS,260810020,1,0.026,ppm,24,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
1/29/2020,AQS,261130001,1,0.035,ppm,32,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
1/29/2020,AQS,261579991,1,0.036,ppm,33,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
1/29/2020,AQS,261619991,1,0.031,ppm,29,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
1/29/2020,AQS,261630001,2,0.03,ppm,28,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
1/29/2020,AQS,261659991,1,0.034,ppm,31,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
1/30/2020,AQS,260650018,1,0.027,ppm,25,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
1/30/2020,AQS,260810020,1,0.025,ppm,23,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
1/30/2020,AQS,261130001,1,0.032,ppm,30,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
1/30/2020,AQS,261579991,1,0.034,ppm,31,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
1/30/2020,AQS,261619991,1,0.026,ppm,24,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
1/30/2020,AQS,261630001,2,0.029,ppm,27,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
1/30/2020,AQS,261659991,1,0.028,ppm,26,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
1/31/2020,AQS,260650018,1,0.027,ppm,25,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
1/31/2020,AQS,260810020,1,0.028,ppm,26,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
1/31/2020,AQS,261130001,1,0.028,ppm,26,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
1/31/2020,AQS,261579991,1,0.028,ppm,26,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
1/31/2020,AQS,261619991,1,0.029,ppm,27,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
1/31/2020,AQS,261630001,2,0.025,ppm,23,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
1/31/2020,AQS,261659991,1,0.029,ppm,27,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/1/2020,AQS,260650018,1,0.025,ppm,23,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/1/2020,AQS,260810020,1,0.026,ppm,24,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/1/2020,AQS,261130001,1,0.03,ppm,28,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/1/2020,AQS,261579991,1,0.03,ppm,28,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/1/2020,AQS,261619991,1,0.025,ppm,23,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/1/2020,AQS,261630001,2,0.023,ppm,21,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/1/2020,AQS,261659991,1,0.031,ppm,29,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/2/2020,AQS,260650018,1,0.036,ppm,33,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/2/2020,AQS,260810020,1,0.038,ppm,35,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/2/2020,AQS,261130001,1,0.033,ppm,31,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/2/2020,AQS,261579991,1,0.033,ppm,31,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/2/2020,AQS,261619991,1,0.036,ppm,33,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/2/2020,AQS,261630001,2,0.034,ppm,31,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/2/2020,AQS,261659991,1,0.036,ppm,33,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/3/2020,AQS,260650018,1,0.03,ppm,28,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/3/2020,AQS,260810020,1,0.032,ppm,30,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/3/2020,AQS,261130001,1,0.034,ppm,31,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/3/2020,AQS,261579991,1,0.034,ppm,31,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/3/2020,AQS,261619991,1,0.029,ppm,27,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/3/2020,AQS,261630001,2,0.028,ppm,26,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/3/2020,AQS,261659991,1,0.037,ppm,34,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/4/2020,AQS,260650018,1,0.033,ppm,31,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/4/2020,AQS,261130001,1,0.039,ppm,36,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/4/2020,AQS,261579991,1,0.037,ppm,34,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/4/2020,AQS,261619991,1,0.032,ppm,30,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/4/2020,AQS,261630001,2,0.028,ppm,26,Allen Park,13,76,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/4/2020,AQS,261659991,1,0.036,ppm,33,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/5/2020,AQS,260650018,1,0.033,ppm,31,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/5/2020,AQS,260810020,1,0.036,ppm,33,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/5/2020,AQS,261130001,1,0.039,ppm,36,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/5/2020,AQS,261579991,1,0.038,ppm,35,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/5/2020,AQS,261619991,1,0.033,ppm,31,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/5/2020,AQS,261630001,2,0.033,ppm,31,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/5/2020,AQS,261659991,1,0.039,ppm,36,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/6/2020,AQS,260650018,1,0.034,ppm,31,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/6/2020,AQS,261130001,1,0.035,ppm,32,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/6/2020,AQS,261579991,1,0.039,ppm,36,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/6/2020,AQS,261619991,1,0.035,ppm,32,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/6/2020,AQS,261630001,2,0.033,ppm,31,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/6/2020,AQS,261659991,1,0.036,ppm,33,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/7/2020,AQS,260650018,1,0.034,ppm,31,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/7/2020,AQS,260810020,1,0.031,ppm,29,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/7/2020,AQS,261579991,1,0.034,ppm,31,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/7/2020,AQS,261619991,1,0.038,ppm,35,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/7/2020,AQS,261630001,2,0.033,ppm,31,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/7/2020,AQS,261659991,1,0.035,ppm,32,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/8/2020,AQS,260650018,1,0.03,ppm,28,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/8/2020,AQS,260810020,1,0.03,ppm,28,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/8/2020,AQS,261130001,1,0.036,ppm,33,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/8/2020,AQS,261579991,1,0.036,ppm,33,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/8/2020,AQS,261619991,1,0.027,ppm,25,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/8/2020,AQS,261630001,2,0.032,ppm,30,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/8/2020,AQS,261659991,1,0.038,ppm,35,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/9/2020,AQS,260650018,1,0.031,ppm,29,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/9/2020,AQS,260810020,1,0.028,ppm,26,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/9/2020,AQS,261130001,1,0.033,ppm,31,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/9/2020,AQS,261579991,1,0.035,ppm,32,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/9/2020,AQS,261619991,1,0.032,ppm,30,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/9/2020,AQS,261630001,2,0.033,ppm,31,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/9/2020,AQS,261659991,1,0.033,ppm,31,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/10/2020,AQS,260650018,1,0.032,ppm,30,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/10/2020,AQS,260810020,1,0.029,ppm,27,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/10/2020,AQS,261130001,1,0.039,ppm,36,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/10/2020,AQS,261579991,1,0.038,ppm,35,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/10/2020,AQS,261619991,1,0.034,ppm,31,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/10/2020,AQS,261630001,2,0.026,ppm,24,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/10/2020,AQS,261659991,1,0.039,ppm,36,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/11/2020,AQS,260650018,1,0.036,ppm,33,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/11/2020,AQS,260810020,1,0.034,ppm,31,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/11/2020,AQS,261130001,1,0.039,ppm,36,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/11/2020,AQS,261579991,1,0.038,ppm,35,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/11/2020,AQS,261619991,1,0.037,ppm,34,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/11/2020,AQS,261630001,2,0.034,ppm,31,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/11/2020,AQS,261659991,1,0.038,ppm,35,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/12/2020,AQS,260650018,1,0.033,ppm,31,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/12/2020,AQS,260810020,1,0.029,ppm,27,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/12/2020,AQS,261130001,1,0.04,ppm,37,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
2/12/2020,AQS,261579991,1,0.037,ppm,34,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
2/12/2020,AQS,261619991,1,0.032,ppm,30,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
2/12/2020,AQS,261630001,2,0.028,ppm,26,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
2/12/2020,AQS,261659991,1,0.038,ppm,35,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
2/13/2020,AQS,260050003,1,0.036,ppm,33,Holland,14,82,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
2/13/2020,AQS,260270003,2,0.034,ppm,31,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",14,82,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
2/13/2020,AQS,260370002,1,0.034,ppm,31,ROSELAKE2 9870 STOLL RD,14,82,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
2/13/2020,AQS,260490021,1,0.03,ppm,28,WHALEY PK 3610 IOWA (FLINT),14,82,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
2/13/2020,AQS,260492001,1,0.032,ppm,30,OtisvilleLAKEVILLE MIDDLE SCHOOL,14,82,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
2/13/2020,AQS,260630007,1,0.037,ppm,34,RURAL THUMB AREA OZONE SITE,14,82,44201,Ozone,,,26,Michigan,63,Huron,43.83638793,-82.64289991
2/13/2020,AQS,260650018,1,0.032,ppm,30,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
2/13/2020,AQS,260770008,1,0.036,ppm,33,KALAMAZOO FAIRGROUNDS,14,82,44201,Ozone,28020,"Kalamazoo-Portage, MI",26,Michigan,77,Kalamazoo,42.27806667,-85.54188992
2/13/2020,AQS,260810020,1,0.03,ppm,28,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
2/13/2020,AQS,260990009,1,0.032,ppm,30,New Haven,14,82,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/13/2020,AQS,260991003,1,0.029,ppm,27,WARREN - FIRE STATION 29900 HOOVER AT COMMON,14,82,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
